date,title,link,content
2024-05-16 05:46:01,출근길 서울 지하철 7호선 ‘의자 없는 열차’ 운행 시작…“놀라지 마세요”,https://n.news.naver.com/mnews/article/021/0002637449?sid=102,"[




객실 내 의자가 제거된 전동차. 서울교통공사 제공  4호선 이어 무좌석 확대·교통약자석은 유지…""혼잡도 개선 대책""서울 지하철 7호선 열차 한 칸이 16일부터 출근 시간대에 의자 없이 운행된다.서울교통공사는 4호선과 마찬가지로 7호선도 출근 시간에 열차 1개 칸의 객실 의자를 제거한 상태로 시범 운행한다고 이날 밝혔다. 공사는 지하철 4호선 혼잡도가 지난해 4분기 166.2%를 기록하자 이를 줄여보자는 취지로 열차 1개당 한 칸을 의자 없이 운행하고 있는데, 이를 7호선까지 확대했다.공사에 따르면, 평일 오전 8시쯤 어린이대공원역을 지나는 열차가 가장 혼잡한데, 이 시간대를 전후로 한 열차가 의자 없이 운행된다. 공사는 7호선 열차 한 편당 1칸(네 번째 또는 다섯 번째 칸)의 7인석 의자는 제거하되 노약자 등 교통약자 이용하는 교통약자용 12석은 현행대로 유지한다고 설명했다. 이와 함께 시민의 편의와 안전을 위해 지지대, 손잡이, 등받이 등 설비를 추가로 설치했다. 안내방송을 하고 전동차 출입문 안내 스티커를 부착해 관련 정보를 알릴 계획이다. ""의자가 사라져서 공간이 다소 썰렁한 느낌을 준다""는 4호선 이용객들의 의견을 반영, 7호선에는 열차 내부 벽면에 디자인을 넣었다.



백호 서울교통공사 사장. 문화일보 자료 사진  공사는 운행 초기 안전사고 예방을 위해 7호선에 직원이 탑승해 안전을 살피고 시범 운행 모니터링과 혼잡도 개선 효과성 검증을 마친 뒤 다른 노선으로 확대 여부를 검토할 계획이다. 1월부터 시작된 4호선 시범 운행 당시에는 방학 등과 겹치면서 정확한 혼잡도 개선 효과를 검증하기 어려웠다. 하지만, 7호선 시범 운행과 함께 객실의자 제거 시범사업의 효과성에 대해서는 정확하게 검증할 것이라고 공사 측은 밝혔다.백호 서울교통공사 사장은 ""7호선 객실의자 제거 시범 운행은 열차 혼잡도를 개선하기 위한 단기 대책""이라며 ""열차 증회 등 다양한 노력을 통해 앞으로 시민들이 편리하고 안전하게 지하철을 이용할 수 있도록 할 것""이라고 강조했다. 
]"
2024-05-24 17:36:00,서울지하철7호선 의자 없는 차량 운행...백호 서울교통공사장 점검,https://n.news.naver.com/mnews/article/277/0005422988?sid=102,"[
백호 사장, 24일 7호선 의자 없는 열차 탑승 승객 안전 및 혼잡도 완화 효과 살펴혼잡도 완화 효과 살피기 위해 의자없는 열차 시범운행 중…안전설비 보강하고 교통약자석 유지...백 사장 “시범운행 기간 중 혼잡도 개선 효과 검증 동시에 안전설비도 꼼꼼히 챙길 것”



백호 서울교통공사 사장은 24일 혼잡도 완화를 위해 지난 16일부터 지하철 7호선에서 시범 운행 중인 ‘의자 없는 칸’에 탑승하고 현장점검 활동을 펼쳤다.공사는 지난 16일 출근길부터 7호선 1개 편성 1칸을 의자 없이 시범 운행을 시작했다. 이번 시범 운행 차량은 ‘의자 없는 칸’을 이용한 승객들의 객실 내 의자가 없어진 공간이 다소 썰렁한 느낌을 준다는 의견을 반영해 열차 내부에 특색있는 디자인을 적용했다.이날 현장점검에서 백호 사장은 7호선 군자역부터 청담역까지 ‘의자 없는 칸’에 탑승해 혼잡도 개선 효과를 살피고, 승객 안전 확보를 위해 추가 설치한 지지대 ·등받이 ·손잡이 등 안전설비를 점검했다.4호선과 7호선에서 시범운행 중인 ‘의자 없는 칸’은 7인석 일반석 의자는 제거하지만, 교통약자석은 현행 유지했다. 또한 승객들의 안전과 편의를 위해 지지대, 손잡이 등 안전설비를 대폭 보강했다.백호 서울교통공사 사장은 “의자 없는 칸은 4·7호선의 혼잡도 완화를 위한 단기 대책의 하나로 마련된 사업”이라며 “시범운행 기간 모니터링을 통해 혼잡도 개선에 대한 효과성을 검증하고 승객들이 더욱 안전하게 이용하실 수 있도록 안전설비도 꼼꼼하게 살피겠다”고 말했다.
]"
2024-05-10 12:00:00,퇴근시간 '외국인 관광객' 가방 노린 50대…전과 19범(영상),https://n.news.naver.com/mnews/article/003/0012538993?sid=102,"[
절도 혐의로 12번의 구속된 전력 있어 지난해 11월께 출소 후 또다시 범행



[서울=뉴시스] 지난 3월26일 지하철에서 내리며 피해자의 가방 안 지갑을 빼내고 있는 A씨의 모습. 같은달 27일 또다른 피해자에게 접근해 함께 승차하고, 절취한 피해자의 현금을 세어보는 장면이다.  (영상=서울경찰청 지하철수사대 제공) photo@newsis.com *재판매 및 DB 금지 *재판매 및 DB 금지[서울=뉴시스]이수정 기자 = 퇴근시간 혼잡한 틈을 이용해 지하철 내에서 외국인 관광객 가방을 노린 50대 남성이 경찰에 붙잡혔다. 서울경찰청 지하철경찰대는 지난달 11일 50대 남성 A씨를 '지하철 내 외국인 관광객 2명의 가방을 열고 지갑과 현금 등을 훔친 혐의'로 검거해 구속했다고 10일 밝혔다. 경찰은 지난 3월26일과 27일 중국 여성 관광객으로부터 지하철 안에서 가방에 들어있던 지갑과 현금이 없어졌다는 2건의 피해 신고를 접수했다. 지갑에는 현금 6만원과 700위안, 신분증, 여권 등이 들어있었다. 현금은 42만6000원 상당이다. 주변 폐쇄회로(CC)TV 100여 대 분석 및 수법 범죄 데이터 자료를 활용해 A씨를 특정하고, 체포영장을 발부받아 미행·탐문수사로 강남구 소재 경륜·경정장에서 검거했다. 수사 결과, A씨는 전과 19범으로 확인됐다. 절도 혐의로는 이미 12번의 구속된 전력이 있으며, 지난해 11월께 출소 후 또다시 소매치기를 한 것으로 드러났다. A씨는 혼잡한 퇴근 시간대 지하철 승객 중 백팩이나 오픈형 핸드백을 멘 여성만을 범행대상으로 삼았다. 대상에게 가까이 접근한 뒤 전동차에서 하차할 때 피해자의 가방을 열고 지갑이나 현금을 몰래 빼내는 수법이었다.그러고는 추적을 피하기 위해 개찰구를 무단 통과했다는 게 경찰의 설명이다.A씨는 범행 후 훔친 카드로 은행 현금 자동 입출금기(ATM)에서 인출을 시도했으나 실패했다. 그러자, 인근 환전소에서 700위안을 한화로 환전한 뒤 식비 등에 모두 사용한 것으로 파악됐다.한편 경찰은 지난 3월13일 전동차 안에서 피해자의 가방을 열고 현금 10만원 등이 들어있던 지갑을 훔친 혐의로 B씨를 검거했다. B씨는 전과 15범으로 지난 3월10일 만기출소 후 3일만에 다시 절도 범행한 것으로 나타났다. 일정한 주거 없이 여인숙에서 지내던 중, CCTV 50여 대 영상자료 분석 등으로 신원을 특정한 경찰에 의해 발각됐다. 서울경찰청 지하철경찰대는 ""소매치기 피해를 예방하기 위해서는 잠금장치가 없는 가방은 옆이나 뒤로 메지 말고, 앞으로 메고 탑승하고 피해 발생 시 즉시 112에 신고해줄 것""이라고 당부했다．
]"
2024-05-16 08:50:52,'혼잡한 출근길 개선하기 위해 7호선도 시범운행',https://n.news.naver.com/mnews/article/003/0012547825?sid=102,"[




[서울=뉴시스] 김근수 기자 = 16일 오전 서울 지하철 7호선 열차에서 시민들이 출근길에 나서고 있다.서울교통공사는 4호선에 이어 출근시간대 지하철 객실 혼잡도를 개선하기 위해 오늘부터 7호선 객실 열차에도 의자 없는 칸 시범운행을 한다고 밝혔다. 2024.05.16. ks@newsis.com[사진 영상 제보받습니다] 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com)로 보내주시면 적극 반영하겠습니다.
]"
2024-05-10 21:29:34,지하철 외국인만 노려 소매치기…잡고보니 '전과 19범',https://n.news.naver.com/mnews/article/448/0000458254?sid=102,"[














[앵커]지하철에서 외국인 관광객을 대상으로, 소매치기를 한 남성이 붙잡혔습니다. 외국인 관광객의 경우 신고가 어려울 거라는 점을 노린 건데요, 출소한지 4개월 밖에 안 된 전과 19범이 벌인 일이었습니다.조윤정 기자가 보도합니다. [리포트]한 남성이 지갑을 들고 지하철에서 내립니다. 잠시 뒤 인근 환전소에서 위안화를 원화로 환전합니다.남성은 다음날에도 혼잡한 지하철 승강장에서 외국인 관광객의 가방에서 현금을 훔친 뒤 다음 역에 내려 현금을 세어 봅니다.남성은 지하철 내에서 이렇게 열린 가방을 든 여성들을 골라 돈과 지갑을 훔쳤습니다.경찰은 보름만에 경륜장에서 남성을 붙잡았습니다.""주거지를 압수한다는 (내용). 주거지 수색할게요.""2차례에 걸쳐 현금 50만 원과 700위안 등 60만 원 상당의 돈을 훔쳤는데, 관광객들은 신고하기 쉽지 않다는 점을 노렸습니다.이 남성은 절도와 소매치기 등 전과 19범으로, 출소한지 4개월 만에 또다시 범행을 저질렀습니다.출소한지 사흘 된 또다른 남성도 지하철에서 소매치기를 하다 경찰에 붙잡힙니다.""(전동차 안에서 여자 가방 가운데 지퍼 여시고 지갑 가져가신 것 때문에 영장이 발부가 됐어요.) 저 그런 적 없는데요.""혼잡한 출퇴근길 지하철에선 가방을 앞으로 매는 등 각별한 주의가 필요합니다.TV조선 조윤정입니다.
		]"
2024-05-24 03:02:32,“지하철로 택배 배달하면 교통 포인트 지급”,https://n.news.naver.com/mnews/article/020/0003566564?sid=102,"[
서울교통공사, 공유 택배 서비스 추진시민 누구나 일일 배달원 참여 가능이르면 내년 하반기부터 시민이 지하철 물품보관함에 맡겨진 택배를 배송하는 ‘공유 택배 서비스’가 시행될 예정이다.  서울교통공사는 이 같은 내용의 ‘서울형 도심 물류 체계 구축 방안’을 23일 발표했다. 내년 하반기 중 도심 역사에서 시작되는 공유 택배 서비스는 지하철을 이용하는 시민들이 누구나 일일 택배 배달원으로 일할 수 있는 방식이다. 예를 들어 광화문으로 전달하려는 물품을 강남역 지하철 물품보관함에 넣어두면 광화문으로 향하는 시민이 해당 역사 내 정해진 장소에 가져다 놓고 대중교통 포인트를 받을 수 있다. 물품 배송에 참여하면 지하철, 고속버스, 철도 등에서 사용할 수 있는 대중교통 포인트를 최대 50만 포인트까지 지급하는 방식을 검토하고 있다. 서울교통공사 관계자는 “지하철을 이용하는 시민이라면 누구나 서비스를 이용할 수 있고 운영에 직접 참여할 수도 있는 획기적인 시스템”이라며 “티머니사와 인센티브 제공 방식을 협의 중”이라고 설명했다.  공사는 공유 택배 서비스를 위해 지하철 1∼8호선 역사 275곳 내에 있는 물품보관함 338개와 유인 보관소 7곳 등을 구축했다. 또 배송 물품의 분실 문제나 마약·보이스피싱 등의 범죄에 악용될 우려를 최소화하기 위해 올해 9월까지 전 역사의 물품보관함을 스마트폰 애플리케이션(앱)과 연동해 본인 인증을 해야 사용할 수 있도록 전면 교체할 방침이다. 이 밖에도 공사는 서울 시내 지하철 선로에 택배 전용 화물 열차를 운행하기 위한 시범 사업도 추진한다. 실증 사업을 통해 역사 내 화물 공간과 처리할 수 있는 물량, 배송 가능 범위 등을 파악하고 택배 전용 화물열차 운행의 가능성과 수익성을 검토할 방침이다. 이날 취임 1주년을 맞은 백호 서울교통공사 사장은 “현행법상 문제가 없는지 검토해 도시철도법 시행령 개정 등 법적 근거를 확보하는 중”이라며 “새로운 수익구조 창출로 공사의 재정난을 해소하는 동시에 시민 편의를 증진시킬 수 있도록 최선을 다하겠다”고 말했다. 백 사장은 취임 후 ‘15분 내 재승차’ 제도와 ‘의자 없는 지하철’ 시범 운영 등 시민 불편과 혼잡도 개선 등을 위한 사업을 시행하고 있다.
]"
2024-05-10 18:24:03,출소 넉달만에 또…지하철 외국인 노린 소매치기범,https://n.news.naver.com/mnews/article/422/0000659173?sid=102,"[
			[앵커] 혼잡한 지하철 안에서 외국인 관광객을 노린 상습 소매치기범이 붙잡혔습니다. 이미 절도 전과 12범의 이 남성은 출소 넉 달 만에 다시 범행을 저지르다 철창신세를 지게 됐습니다. 문승욱 기자입니다.[기자]사람들로 북적이는 퇴근 시간, 지하철 문이 열리자 사람들이 쏟아져 나옵니다.가방을 멘 여성 뒤로 한 남성이 뒤따라 내리더니, 가방에 손을 쑥 넣어 지갑을 순식간에 빼내 사라집니다.절도 전과 12범의 상습 소매치기범인 50대 A씨입니다.유유히 돈뭉치를 세는 A씨. 지갑 속에는 중국 돈과 카드만 들어 있었는데, ATM 기계에서 현금 인출에 실패하자 환전소에서 위안화만 우리 돈으로 바꿨습니다.이튿날에도 범행은 계속됐습니다.이번에도 범행 대상은 지하철을 이용하는 외국인 관광객으로 삼았습니다.가방을 멘 여성의 뒤에 딱 달라붙더니, 돈만 꺼내 사라집니다.&lt;김기창 / 서울경찰청 지하철경찰대 안전계장&gt; ""지하철 내 퇴근 시간에 하차하는 혼잡한 틈을 이용하여 피해자의 가방에서 몰래 지갑을 꺼냈고 피해 신고가 어려운 외국인을 범행 대상으로 삼았습니다.""추적을 피하려 A씨는 지하철 개찰구에서 카드도 사용하지 않는 치밀함을 보였지만, 결국 경찰에 덜미가 잡혔습니다.경찰이 CCTV를 분석한 뒤 약 2주 만에 서울 강남구의 한 경륜장에서 A씨를 붙잡았습니다.절도 전과로 수감돼 지난해 11월 출소한 A씨는, 지난달 19일 구속 송치되며 넉 달 만에 다시 철창 진세를 지게 됐습니다.경찰은 비슷한 시기 A씨와 마찬가지로 출소 3일 만에 지하철에서 소매치기를 벌이던 절도 전과 10범의 또 다른 소매치기범 역시 검거해 검찰에 넘겼습니다.연합뉴스TV 문승욱입니다. (winnerwook@yna.co.kr)[영상취재 기자 문영식]#소매치기 #전과 #검거연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23
]"
2024-05-10 19:38:01,혼잡한 지하철에서 '쓱'…가방 멘 외국인 여성만 노렸다,https://n.news.naver.com/mnews/article/437/0000392177?sid=102,"[
절도 혐의로만 12번 구속…지난해 출소한 '전과 19범'[앵커]혼잡한 지하철에서 가방을 멘 외국인 관광객만 노린 소매치기범들이 잇따라 검거됐습니다. 이들은 모두 여러차례 소매치기로 붙잡혔던 상습범이었습니다.김휘란 기자입니다.[기자]지하철 문이 열립니다.가방을 멘 여성이 내립니다.남성 A씨가 곧바로 따라 내립니다.여성의 가방에 손을 쓱 넣어 지갑을 빼내고 자신의 주머니에 넣습니다.피해자는 중국인 관광객이었습니다.A씨는 곧바로 현금입출금기로 갔습니다.비밀번호를 몰라 돈을 빼지 못하자 근처 환전소로 갔습니다.지갑에 있던 중국 돈 700위안, 우리 돈으로 13만원쯤으로 바꿨습니다.바로 다음 날 A씨는 또 지하철에 탔습니다.이번에도 가방을 멘 중국인 여성관광객을 노렸습니다.피해자는 이상한 듯 가방을 들여다보고 A씨는 훔친 현금 42만 원을 세며 유유히 앞서갑니다.경찰은 CCTV 100여대를 분석해 지난달 11일 A씨를 붙잡아 구속했습니다.A씨는 지난해 11월 출소한 전과 19범으로 절도 혐의로만 12번 구속된 바 있습니다.[김기창/서울경찰청 지하철경찰대 계장 : 옆이나 뒤로 메고 있는 여성들의 가방 속에 들어있는 지갑을 몰래 빼내는 범행수법을 사용하므로…]전과 15범인 B씨도 지난 3월 13일 지하철에서 여성의 핸드백을 노렸습니다.출소 3일 만에 다시 범행을 저지른 겁니다.법원은 증거인멸과 도주우려가 없다며 B씨에 대한 구속영장을 기각했습니다.[영상제공 서울경찰청]
		]"
2024-05-10 12:16:05,‘외국인 승객 지갑만 노려’…지하철 소매치기범 잇따라 검거,https://n.news.naver.com/mnews/article/056/0011718714?sid=102,"[














  [앵커] 혼잡한 지하철 안에서 승객들의 지갑을 노린 소매치기범들이 잇따라 붙잡혔습니다. 이들 가운데 1명은 절도 혐의로 12차례 구속된 전력이 있었는데, 출소 4달 만에  또다시 범행을 저질렀습니다. 최혜림 기자의 보도입니다. [리포트] 지하철 전동차 문이 열리자 승객들이 쏟아져 나옵니다. 정신없는 틈을 타  빠르게 지갑을 챙긴 남성, 곧장 현금입출금기로 가 훔친 카드로 출금을 시도합니다. 50대 남성 A 씨는  지난 3월 말  서울 지하철에서  외국인 관광객의 가방만 노려 소매치기 범행을 저질렀습니다. A 씨에게 당한 피해자는  모두 2명으로,  피해금은 60만 원을 넘습니다. A 씨는 절도 혐의로 12차례 구속된  전력이 있었는데, 출소 4달 만에  또 범행했습니다. A 씨는 훔친 지갑에 들어있던 700위안을 환전해 식비 등으로 사용했습니다.  혼잡한 지하철 속에서  한 남성이  승객 사이를 지나갑니다. 이 남성의 왼팔에는  훔친 지갑이 들어있었습니다. 교도소 출소 3일 만에 소매치기 범행을 저지른  50대 남성 B 씨. 일정한 거주지 없이 숙박업소 등에서 지내다  CCTV 영상을 확인해 추적에 나선 경찰에 덜미를 붙잡혔습니다. 경찰은 지난달 19일 A 씨를,  지난 1일에 B 씨를  각각 송치했습니다. KBS 뉴스 최혜림입니다. 영상편집:서정혁/화면제공:서울경찰청■ 제보하기▷ 전화 : 02-781-1234, 4444▷ 이메일 : kbs1234@kbs.co.kr▷ 카카오톡 : 'KBS제보' 검색, 채널 추가▷ 네이버, 유튜브에서 KBS뉴스를 구독해주세요!
]"
2024-05-09 14:36:01,"임규호 서울시의원 “출·퇴근 혼잡도 높은 서울지하철 4·7호선, 열차 증편”",https://n.news.naver.com/mnews/article/081/0003449824?sid=102,"[




임규호 서울시의원서울지하철 4·7호선 출·퇴근 혼잡도가 점차 개선될 기미가 보인다. 지난 1일부터 열차가 증편되면서부터이다.임규호 의원(더불어민주당·중랑2)은 “4·7호선은 서울의 대표적인 혼잡 노선 중 하나로, 특히 출·퇴근 시간대에는 많은 승객이 몰려 혼잡도가 매우 높다. 이번 열차 증편 운행은 4·7호선 이용객들의 불편을 해소하고, 안전한 지하철 이용 환경을 조성하는 데 큰 도움이 될 것으로 기대된다”고 전했다.열차는 4호선 출근 시간대 2회, 7호선 퇴근 시간대 2회 늘어나는 것을 시작으로, 서울시 국비를 확보해 4호선 3편성, 7호선 1편성 추가 증차를 추진 중이다. 그리하여 열차 혼잡도를 150% 이하 수준으로 관리해 승차 편의성을 높이겠다는 것이 목표이다.임 의원은 “그동안 4·7호선 혼잡도 개선을 위해 서울교통공사와 지속적으로 협의해 왔다. 4·7호선은 서울 핵심 교통수단이지만, 그동안 출·퇴근 시간대 혼잡도가 높아 이용객들의 불편이 컸다”라며 “이번 열차 증편 운행을 통해 이용객들의 불편이 조금이나마 해소될 수 있기를 바란다”고 말했다.임 의원은 “서울시와 서울교통공사와 함께 지하철 혼잡도 개선을 위한 노력을 계속해 나가겠다”고 밝혔다
		]"
2024-05-12 09:02:03,광주 옛 방직터·터미널 일대 지하철 노선 '가시화',https://n.news.naver.com/mnews/article/079/0003894162?sid=102,"[
교통 혼잡 해결 위해 상무역~광주역서 7.8㎞ 구간 도시철도 건설정거장은 광주시청, 유스퀘어, 기아챔스, 옛 방직터 등 7~8개 구상노선 신설 계획 용역 진행 중…오는 7월 국토부에 제출할 예정



옛 방직터 개발 조감도. 광주광역시 제공광주시가 복합쇼핑몰과 대규모 도심 개발이 이뤄지는 광천동과 임동 일대의 교통혼잡을 막기 위해 추진하는 도시철도 사업이 가시화되고 있다.12일 광주광역시에 따르면 광주 서구 광천동 일대는 현재 광주신세계가 금호고속으로부터 유스퀘어 부지를 사들여 '광주 신세계 아트 앤 컬처파크' 조성을 추진하고 있다.이 일대는 수 천 가구 규모의 재개발 사업도 진행되고 있으며, 바로 옆 임동 옛 방직공터에는 복합쇼핑몰이 들어설 예정이기도 하다.기존에도 유스퀘어를 중심으로 교통 혼잡이 빚어졌는데, 향후 복합쇼핑몰이 건립되고 광천동 재개발 사업까지 마무리되면 일대가 교통지옥이 될 것이 불 보듯 뻔한 상황이다.이러한 상황에서 광주시는 이 일대를 연결하는 6천억원 규모의 도시철도 건설에 속도를 내고 있다.광주시는 오는 2030년 개통을 목표로 상무역에서 시작해 광주시청과 유스퀘어, 옛 방직터, 기아챔피언스필드 등을 거쳐 광주역까지 7~8개 정거장을 연결하는 7.8㎞ 구간을 신설할 계획이다.광주시는 노선 신설 계획이 담긴 '광주시 도시철도망구축계획'을 오는 7월 국토부에 제출할 예정이다.복합쇼핑몰 건립이 윤석열 대통령의 공약인 만큼 조만간 열릴 것으로 보이는 정부의 민생토론회에도 적극 건의할 계획이다.최근 진행되고 있는 도시철도망 구축 계획 용역에서도 다른 노선에 비해 이용객이 많을 것으로 예상돼 경제성이 충분한 것으로 나타나 사업 추진에 큰 어려움은 없을 것으로 전망된다.※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : jebo@cbs.co.kr카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn
]"
2024-05-05 08:10:00,무제한 이용권 적용된 김포골드라인…혼잡도는 변화없어,https://n.news.naver.com/mnews/article/001/0014669680?sid=102,"[
서울 기후동행카드 도입 한달…""기존 이용자 일부 갈아탄 듯""



김포골드라인 탑승 대기 줄[연합뉴스 자료사진](김포=연합뉴스) 홍현기 기자 = 서울 대중교통 무제한 이용권인 기후동행카드가 김포도시철도에 확대 적용된 지 한 달이 지났지만, 우려됐던 혼잡도 증가 현상은 발생하지 않은 것으로 나타났다.    5일 김포시에 따르면 김포도시철도(김포골드라인) 전 구간 10개역은 지난 3월 30일 서울 기후동행카드 적용 대상에 포함됐다.    월 6만원대 기후동행카드 요금을 내면 서울 지하철과 버스뿐만 아니라 김포골드라인도 무제한으로 이용할 수 있기 때문에, 일각에서는 '지옥철'로 악명이 높은 김포골드라인의 혼잡도가 더욱 증가할 것이라는 우려도 제기됐다.     특히 김포골드라인 혼잡 완화를 위해 도입한 김포 광역버스나 시내버스 등 대체 교통수단은 기후동행카드 적용 대상이 아니어서 김포골드라인 이용 수요가 증가할 것으로 예측됐다.    그러나 실제 분석 결과 최근 김포골드라인의 출근 시간대 최대 혼잡도는 190%(정원 대비 탑승 인원) 수준으로 기후동행카드 적용 이전과 큰 차이가 없는 것으로 나타났다.    이런 현상에 대해 관계 기관들은 역세권 주민이 아니라면 실질적인 요금 혜택을 보기 어려워 이용객이 급증하지는 않은 것으로 보고 있다.    역세권 이외 김포 주민은 시내버스를 이용해 김포골드라인 역까지 가고 이후 김포골드라인으로 환승하는데 이때 환승 할인 혜택을 못 받고 이중 요금을 내야 해 기후동행카드 발급을 꺼리는 것으로 알려졌다.    실제로 기후동행카드로 김포골드라인을 이용하는 인원은 최근 하루 평균 3천명대로 전체 승객(6만∼8만명)에서 차지하는 비중이 5% 이하 수준에 머물고 있다.    철도 운영사는 기존 김포골드라인 이용자들이 선·후불 결제카드에서 지불수단을 변경해 기후동행카드를 사용할 뿐 신규 수요 증가로 이어지지는 않은 것으로 추정했다.    게다가 전국 모든 대중교통수단을 이용할 때 교통비 일부를 환급해주는 K-패스도 이달 도입돼 기후동행카드를 이용하는 김포골드라인 승객 증가는 제한적일 수 있다는 전망도 나온다.    김포골드라인 운영사 관계자는 ""기후동행카드 적용 후 한 달간 혼잡도 변화를 모니터링한 결과 혼잡도는 큰 차이가 없는 것으로 파악했다""며 ""앞으로도 계속해 이용객 변화 추이를 확인할 계획""이라고 말했다.    hong@yna.co.kr
]"
2024-05-18 12:18:01,"김주영 ""김포골드라인 혼잡 문제…해법은 조속한 광역철도망 구축"" [당선자에게 듣는다]",https://n.news.naver.com/mnews/article/088/0000878468?sid=100,"[
""5호선 김포 연장사업 예타 면제 통한 신속 사업 추진 중요…임기 내 착공 완료 목표""""이번 총선에 무너진 민생 살리고 민주주의 회복해야 한다는 시민 열망 담겨""22대 국회 상임위…환노위·산중위·국토위 희망



김주영 더불어민주당 의원(경기 김포시갑)김주영 더불어민주당 의원(경기 김포갑)은 ""선거기간 동안 보내주신 응원과 당부의 말씀, 함께 그려나가고자 하는 비전을 하나하나 마음에 새기고 시민분들과 소통하며 풀어나가겠다""고 17일 말했다.김 의원은 경북 상주 출생으로 대학 졸업 후 한국전력공사에 입사해 34년을 근무했고 한국노동조합총연맹(한국노총) 위원장을 지냈다. 21대 총선 경기 김포갑에 출마해 당선됐고, 당 최고위원 등을 역임했다. 이번 22대 총선에서 재선에 성공했다.김 의원은 지역 최대 현안으로 교통 문제를 꼽았다. 그는 ""20년간 광역철도 노선 하나 없는 김포""라면서 ""지난 2021년, 서울지하철 5호선과 인천2호선 김포 연장, GTX-D 서울 직결 노선을 제4차 국가철도망계획에 반영시켰다. 이제 5호선 김포 연장사업 예비 타당성 조사 면제를 통한 신속 사업 추진이 무엇보다 중요하다""고 강조했다.그러면서 ""위험 수준에 이른 김포골드라인 혼잡문제를 근본적으로 해결할 방법은 광역철도망 조속한 구축이다. 앞으로도 예타면제, 조기 착공, 공기단축까지 실현될 수 있도록 계속 치열하게 임하겠다""며 ""풍무2역, 김포경찰서역 추가 신설과 감정역 환승역 추진 등 시민 의견 반영하고, 현재 예타조사가 진행 중인 서부권 광역급행철도(GTX-D), 인천2호선 연장은 물론 버스와 도로 교통 개선도 추진하겠다""고 밝혔다.김 의원은 희망 상임위원회로 환경노동위원회, 산업통상자원중소벤처기업위원회, 국토교통위원회를 꼽았다. 그는 ""환노위원이 된다면 한국노총 위원장 출신 국회의원으로서 일하는 모든 사람의 노동기본권 보장 추진, 불평등 해소와 안전망 확충, 고용의 질 향상과 고용 사각지대 해소 등을 목표로 활동할 계획""이라고 말했다.이어 ""산자위에서는 불공정거래 개선을 위한 대·중소기업 상생 협력, 에너지산업의 안정적 운용, 정의로운 전환을 위한 정책활동을 할 수 있을 것으로 기대하고, 국토위에서는 국가 균형발전을 위한 국토 활용 및 교통 인프라 개선, 대중교통 공공성 강화 등을 위해 활동할 예정""이라고 설명했다.



김주영 더불어민주당 의원(경기 김포시갑)22대 국회 입성 후 1호 법안으로 '일하는 모든 사람의 권리 보장을 위한 법안'을 준비하고 있다.김 의원은 ""지난 대선에서 이재명 민주당 후보의 공약이었고, 민주당 노동존중실천단에서 한국노총과 함께 논의해 온 법안""이라면서도 ""21대에서 관련 법안이 발의됐지만 제대로 논의조차 되지 못했다""고 말했다.아울러 ""어려운 경제 상황 속에서 일하는 모든 사람의 기본 권리가 보장되고 신장할 수 있는 방향이 고민돼야 한다""며 ""22대 국회에서 일하는 모든 사람을 위한 법의 구심점으로서 역할을 할 수 있도록 준비하겠다""고 강조했다.그는 임기 중 반드시 완료하고 싶은 일로 5호선 연장 착공 완료를 꼽았다. 그는 ""도시 규모에 걸맞은 광역철도망을 구축하는 일은 김포의 정말 오래된 과제""라며 ""지난 임기 내 착공을 위해 열심히 뛰었지만 지자체 간 노선 협의 지연과 예타 면제가 '특정 지역 특혜'라는 정부여당의 반대에 부딪혔다. 김포 인구가 앞으로도 계속 증가추세로 예상되는 만큼 더 치열하게 설득해서 김포시민의 권리를 지키겠다""고 언급했다.김 의원은 총선 결과에 대해선 ""지난 4년간 저는 김포 현안을 중앙의제로 끌어올려 시민 안전과 권리의 관점에서 교통과 교육 문제 해소에 매진해 왔다""며 ""그만큼 성과도 거뒀다. 늘 김포시민과의 소통을 우선시한 만큼 그 과정을 시민들께서 모두 보셨고, 그에 대한 평가로 이번 선거에서도 한 번 더 저를 믿어주셨다고 생각한다""고 설명했다.또한 ""이번 총선에서는 하루빨리 무너진 민생을 살리고 민주주의를 회복해야 한다는 시민의 열망도 담겼다고 생각한다""며 ""기쁨과 동시에 많은 책임감을 느낀다. 많은 국민 여러분께서 보내주신 신뢰에 보답할 수 있도록 앞으로 더 좋은 모습을 보여드리겠다""고 말했다.



김주영 더불어민주당 의원(경기 김포시갑)



김주영 더불어민주당 의원(경기 김포시갑)
]"
