date,title,link,content
2024-05-09 14:36:01,"임규호 서울시의원 “출·퇴근 혼잡도 높은 서울지하철 4·7호선, 열차 증편”",https://n.news.naver.com/mnews/article/081/0003449824?sid=102,"[




임규호 서울시의원서울지하철 4·7호선 출·퇴근 혼잡도가 점차 개선될 기미가 보인다. 지난 1일부터 열차가 증편되면서부터이다.임규호 의원(더불어민주당·중랑2)은 “4·7호선은 서울의 대표적인 혼잡 노선 중 하나로, 특히 출·퇴근 시간대에는 많은 승객이 몰려 혼잡도가 매우 높다. 이번 열차 증편 운행은 4·7호선 이용객들의 불편을 해소하고, 안전한 지하철 이용 환경을 조성하는 데 큰 도움이 될 것으로 기대된다”고 전했다.열차는 4호선 출근 시간대 2회, 7호선 퇴근 시간대 2회 늘어나는 것을 시작으로, 서울시 국비를 확보해 4호선 3편성, 7호선 1편성 추가 증차를 추진 중이다. 그리하여 열차 혼잡도를 150% 이하 수준으로 관리해 승차 편의성을 높이겠다는 것이 목표이다.임 의원은 “그동안 4·7호선 혼잡도 개선을 위해 서울교통공사와 지속적으로 협의해 왔다. 4·7호선은 서울 핵심 교통수단이지만, 그동안 출·퇴근 시간대 혼잡도가 높아 이용객들의 불편이 컸다”라며 “이번 열차 증편 운행을 통해 이용객들의 불편이 조금이나마 해소될 수 있기를 바란다”고 말했다.임 의원은 “서울시와 서울교통공사와 함께 지하철 혼잡도 개선을 위한 노력을 계속해 나가겠다”고 밝혔다
		]"
2024-05-10 18:24:03,출소 넉달만에 또…지하철 외국인 노린 소매치기범,https://n.news.naver.com/mnews/article/422/0000659173?sid=102,"[
			[앵커] 혼잡한 지하철 안에서 외국인 관광객을 노린 상습 소매치기범이 붙잡혔습니다. 이미 절도 전과 12범의 이 남성은 출소 넉 달 만에 다시 범행을 저지르다 철창신세를 지게 됐습니다. 문승욱 기자입니다.[기자]사람들로 북적이는 퇴근 시간, 지하철 문이 열리자 사람들이 쏟아져 나옵니다.가방을 멘 여성 뒤로 한 남성이 뒤따라 내리더니, 가방에 손을 쑥 넣어 지갑을 순식간에 빼내 사라집니다.절도 전과 12범의 상습 소매치기범인 50대 A씨입니다.유유히 돈뭉치를 세는 A씨. 지갑 속에는 중국 돈과 카드만 들어 있었는데, ATM 기계에서 현금 인출에 실패하자 환전소에서 위안화만 우리 돈으로 바꿨습니다.이튿날에도 범행은 계속됐습니다.이번에도 범행 대상은 지하철을 이용하는 외국인 관광객으로 삼았습니다.가방을 멘 여성의 뒤에 딱 달라붙더니, 돈만 꺼내 사라집니다.&lt;김기창 / 서울경찰청 지하철경찰대 안전계장&gt; ""지하철 내 퇴근 시간에 하차하는 혼잡한 틈을 이용하여 피해자의 가방에서 몰래 지갑을 꺼냈고 피해 신고가 어려운 외국인을 범행 대상으로 삼았습니다.""추적을 피하려 A씨는 지하철 개찰구에서 카드도 사용하지 않는 치밀함을 보였지만, 결국 경찰에 덜미가 잡혔습니다.경찰이 CCTV를 분석한 뒤 약 2주 만에 서울 강남구의 한 경륜장에서 A씨를 붙잡았습니다.절도 전과로 수감돼 지난해 11월 출소한 A씨는, 지난달 19일 구속 송치되며 넉 달 만에 다시 철창 진세를 지게 됐습니다.경찰은 비슷한 시기 A씨와 마찬가지로 출소 3일 만에 지하철에서 소매치기를 벌이던 절도 전과 10범의 또 다른 소매치기범 역시 검거해 검찰에 넘겼습니다.연합뉴스TV 문승욱입니다. (winnerwook@yna.co.kr)[영상취재 기자 문영식]#소매치기 #전과 #검거연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23
]"
2024-05-10 19:38:01,혼잡한 지하철에서 '쓱'…가방 멘 외국인 여성만 노렸다,https://n.news.naver.com/mnews/article/437/0000392177?sid=102,"[
절도 혐의로만 12번 구속…지난해 출소한 '전과 19범'[앵커]혼잡한 지하철에서 가방을 멘 외국인 관광객만 노린 소매치기범들이 잇따라 검거됐습니다. 이들은 모두 여러차례 소매치기로 붙잡혔던 상습범이었습니다.김휘란 기자입니다.[기자]지하철 문이 열립니다.가방을 멘 여성이 내립니다.남성 A씨가 곧바로 따라 내립니다.여성의 가방에 손을 쓱 넣어 지갑을 빼내고 자신의 주머니에 넣습니다.피해자는 중국인 관광객이었습니다.A씨는 곧바로 현금입출금기로 갔습니다.비밀번호를 몰라 돈을 빼지 못하자 근처 환전소로 갔습니다.지갑에 있던 중국 돈 700위안, 우리 돈으로 13만원쯤으로 바꿨습니다.바로 다음 날 A씨는 또 지하철에 탔습니다.이번에도 가방을 멘 중국인 여성관광객을 노렸습니다.피해자는 이상한 듯 가방을 들여다보고 A씨는 훔친 현금 42만 원을 세며 유유히 앞서갑니다.경찰은 CCTV 100여대를 분석해 지난달 11일 A씨를 붙잡아 구속했습니다.A씨는 지난해 11월 출소한 전과 19범으로 절도 혐의로만 12번 구속된 바 있습니다.[김기창/서울경찰청 지하철경찰대 계장 : 옆이나 뒤로 메고 있는 여성들의 가방 속에 들어있는 지갑을 몰래 빼내는 범행수법을 사용하므로…]전과 15범인 B씨도 지난 3월 13일 지하철에서 여성의 핸드백을 노렸습니다.출소 3일 만에 다시 범행을 저지른 겁니다.법원은 증거인멸과 도주우려가 없다며 B씨에 대한 구속영장을 기각했습니다.[영상제공 서울경찰청]
		]"
2024-05-05 08:10:00,무제한 이용권 적용된 김포골드라인…혼잡도는 변화없어,https://n.news.naver.com/mnews/article/001/0014669680?sid=102,"[
서울 기후동행카드 도입 한달…""기존 이용자 일부 갈아탄 듯""



김포골드라인 탑승 대기 줄[연합뉴스 자료사진](김포=연합뉴스) 홍현기 기자 = 서울 대중교통 무제한 이용권인 기후동행카드가 김포도시철도에 확대 적용된 지 한 달이 지났지만, 우려됐던 혼잡도 증가 현상은 발생하지 않은 것으로 나타났다.    5일 김포시에 따르면 김포도시철도(김포골드라인) 전 구간 10개역은 지난 3월 30일 서울 기후동행카드 적용 대상에 포함됐다.    월 6만원대 기후동행카드 요금을 내면 서울 지하철과 버스뿐만 아니라 김포골드라인도 무제한으로 이용할 수 있기 때문에, 일각에서는 '지옥철'로 악명이 높은 김포골드라인의 혼잡도가 더욱 증가할 것이라는 우려도 제기됐다.     특히 김포골드라인 혼잡 완화를 위해 도입한 김포 광역버스나 시내버스 등 대체 교통수단은 기후동행카드 적용 대상이 아니어서 김포골드라인 이용 수요가 증가할 것으로 예측됐다.    그러나 실제 분석 결과 최근 김포골드라인의 출근 시간대 최대 혼잡도는 190%(정원 대비 탑승 인원) 수준으로 기후동행카드 적용 이전과 큰 차이가 없는 것으로 나타났다.    이런 현상에 대해 관계 기관들은 역세권 주민이 아니라면 실질적인 요금 혜택을 보기 어려워 이용객이 급증하지는 않은 것으로 보고 있다.    역세권 이외 김포 주민은 시내버스를 이용해 김포골드라인 역까지 가고 이후 김포골드라인으로 환승하는데 이때 환승 할인 혜택을 못 받고 이중 요금을 내야 해 기후동행카드 발급을 꺼리는 것으로 알려졌다.    실제로 기후동행카드로 김포골드라인을 이용하는 인원은 최근 하루 평균 3천명대로 전체 승객(6만∼8만명)에서 차지하는 비중이 5% 이하 수준에 머물고 있다.    철도 운영사는 기존 김포골드라인 이용자들이 선·후불 결제카드에서 지불수단을 변경해 기후동행카드를 사용할 뿐 신규 수요 증가로 이어지지는 않은 것으로 추정했다.    게다가 전국 모든 대중교통수단을 이용할 때 교통비 일부를 환급해주는 K-패스도 이달 도입돼 기후동행카드를 이용하는 김포골드라인 승객 증가는 제한적일 수 있다는 전망도 나온다.    김포골드라인 운영사 관계자는 ""기후동행카드 적용 후 한 달간 혼잡도 변화를 모니터링한 결과 혼잡도는 큰 차이가 없는 것으로 파악했다""며 ""앞으로도 계속해 이용객 변화 추이를 확인할 계획""이라고 말했다.    hong@yna.co.kr
]"
2024-05-10 12:16:05,‘외국인 승객 지갑만 노려’…지하철 소매치기범 잇따라 검거,https://n.news.naver.com/mnews/article/056/0011718714?sid=102,"[














  [앵커] 혼잡한 지하철 안에서 승객들의 지갑을 노린 소매치기범들이 잇따라 붙잡혔습니다. 이들 가운데 1명은 절도 혐의로 12차례 구속된 전력이 있었는데, 출소 4달 만에  또다시 범행을 저질렀습니다. 최혜림 기자의 보도입니다. [리포트] 지하철 전동차 문이 열리자 승객들이 쏟아져 나옵니다. 정신없는 틈을 타  빠르게 지갑을 챙긴 남성, 곧장 현금입출금기로 가 훔친 카드로 출금을 시도합니다. 50대 남성 A 씨는  지난 3월 말  서울 지하철에서  외국인 관광객의 가방만 노려 소매치기 범행을 저질렀습니다. A 씨에게 당한 피해자는  모두 2명으로,  피해금은 60만 원을 넘습니다. A 씨는 절도 혐의로 12차례 구속된  전력이 있었는데, 출소 4달 만에  또 범행했습니다. A 씨는 훔친 지갑에 들어있던 700위안을 환전해 식비 등으로 사용했습니다.  혼잡한 지하철 속에서  한 남성이  승객 사이를 지나갑니다. 이 남성의 왼팔에는  훔친 지갑이 들어있었습니다. 교도소 출소 3일 만에 소매치기 범행을 저지른  50대 남성 B 씨. 일정한 거주지 없이 숙박업소 등에서 지내다  CCTV 영상을 확인해 추적에 나선 경찰에 덜미를 붙잡혔습니다. 경찰은 지난달 19일 A 씨를,  지난 1일에 B 씨를  각각 송치했습니다. KBS 뉴스 최혜림입니다. 영상편집:서정혁/화면제공:서울경찰청■ 제보하기▷ 전화 : 02-781-1234, 4444▷ 이메일 : kbs1234@kbs.co.kr▷ 카카오톡 : 'KBS제보' 검색, 채널 추가▷ 네이버, 유튜브에서 KBS뉴스를 구독해주세요!
]"
2024-05-18 12:18:01,"김주영 ""김포골드라인 혼잡 문제…해법은 조속한 광역철도망 구축"" [당선자에게 듣는다]",https://n.news.naver.com/mnews/article/088/0000878468?sid=100,"[
""5호선 김포 연장사업 예타 면제 통한 신속 사업 추진 중요…임기 내 착공 완료 목표""""이번 총선에 무너진 민생 살리고 민주주의 회복해야 한다는 시민 열망 담겨""22대 국회 상임위…환노위·산중위·국토위 희망



김주영 더불어민주당 의원(경기 김포시갑)김주영 더불어민주당 의원(경기 김포갑)은 ""선거기간 동안 보내주신 응원과 당부의 말씀, 함께 그려나가고자 하는 비전을 하나하나 마음에 새기고 시민분들과 소통하며 풀어나가겠다""고 17일 말했다.김 의원은 경북 상주 출생으로 대학 졸업 후 한국전력공사에 입사해 34년을 근무했고 한국노동조합총연맹(한국노총) 위원장을 지냈다. 21대 총선 경기 김포갑에 출마해 당선됐고, 당 최고위원 등을 역임했다. 이번 22대 총선에서 재선에 성공했다.김 의원은 지역 최대 현안으로 교통 문제를 꼽았다. 그는 ""20년간 광역철도 노선 하나 없는 김포""라면서 ""지난 2021년, 서울지하철 5호선과 인천2호선 김포 연장, GTX-D 서울 직결 노선을 제4차 국가철도망계획에 반영시켰다. 이제 5호선 김포 연장사업 예비 타당성 조사 면제를 통한 신속 사업 추진이 무엇보다 중요하다""고 강조했다.그러면서 ""위험 수준에 이른 김포골드라인 혼잡문제를 근본적으로 해결할 방법은 광역철도망 조속한 구축이다. 앞으로도 예타면제, 조기 착공, 공기단축까지 실현될 수 있도록 계속 치열하게 임하겠다""며 ""풍무2역, 김포경찰서역 추가 신설과 감정역 환승역 추진 등 시민 의견 반영하고, 현재 예타조사가 진행 중인 서부권 광역급행철도(GTX-D), 인천2호선 연장은 물론 버스와 도로 교통 개선도 추진하겠다""고 밝혔다.김 의원은 희망 상임위원회로 환경노동위원회, 산업통상자원중소벤처기업위원회, 국토교통위원회를 꼽았다. 그는 ""환노위원이 된다면 한국노총 위원장 출신 국회의원으로서 일하는 모든 사람의 노동기본권 보장 추진, 불평등 해소와 안전망 확충, 고용의 질 향상과 고용 사각지대 해소 등을 목표로 활동할 계획""이라고 말했다.이어 ""산자위에서는 불공정거래 개선을 위한 대·중소기업 상생 협력, 에너지산업의 안정적 운용, 정의로운 전환을 위한 정책활동을 할 수 있을 것으로 기대하고, 국토위에서는 국가 균형발전을 위한 국토 활용 및 교통 인프라 개선, 대중교통 공공성 강화 등을 위해 활동할 예정""이라고 설명했다.



김주영 더불어민주당 의원(경기 김포시갑)22대 국회 입성 후 1호 법안으로 '일하는 모든 사람의 권리 보장을 위한 법안'을 준비하고 있다.김 의원은 ""지난 대선에서 이재명 민주당 후보의 공약이었고, 민주당 노동존중실천단에서 한국노총과 함께 논의해 온 법안""이라면서도 ""21대에서 관련 법안이 발의됐지만 제대로 논의조차 되지 못했다""고 말했다.아울러 ""어려운 경제 상황 속에서 일하는 모든 사람의 기본 권리가 보장되고 신장할 수 있는 방향이 고민돼야 한다""며 ""22대 국회에서 일하는 모든 사람을 위한 법의 구심점으로서 역할을 할 수 있도록 준비하겠다""고 강조했다.그는 임기 중 반드시 완료하고 싶은 일로 5호선 연장 착공 완료를 꼽았다. 그는 ""도시 규모에 걸맞은 광역철도망을 구축하는 일은 김포의 정말 오래된 과제""라며 ""지난 임기 내 착공을 위해 열심히 뛰었지만 지자체 간 노선 협의 지연과 예타 면제가 '특정 지역 특혜'라는 정부여당의 반대에 부딪혔다. 김포 인구가 앞으로도 계속 증가추세로 예상되는 만큼 더 치열하게 설득해서 김포시민의 권리를 지키겠다""고 언급했다.김 의원은 총선 결과에 대해선 ""지난 4년간 저는 김포 현안을 중앙의제로 끌어올려 시민 안전과 권리의 관점에서 교통과 교육 문제 해소에 매진해 왔다""며 ""그만큼 성과도 거뒀다. 늘 김포시민과의 소통을 우선시한 만큼 그 과정을 시민들께서 모두 보셨고, 그에 대한 평가로 이번 선거에서도 한 번 더 저를 믿어주셨다고 생각한다""고 설명했다.또한 ""이번 총선에서는 하루빨리 무너진 민생을 살리고 민주주의를 회복해야 한다는 시민의 열망도 담겼다고 생각한다""며 ""기쁨과 동시에 많은 책임감을 느낀다. 많은 국민 여러분께서 보내주신 신뢰에 보답할 수 있도록 앞으로 더 좋은 모습을 보여드리겠다""고 말했다.



김주영 더불어민주당 의원(경기 김포시갑)



김주영 더불어민주당 의원(경기 김포시갑)
]"
2024-04-30 09:25:45,서울지하철 4·7호선 혼잡도 낮춘다… 5월부터 2회씩 증회,https://n.news.naver.com/mnews/article/421/0007511802?sid=102,"[




(서울=뉴스1) 박지혜 기자 = 30일 오전 서울 지하철 4호선 서울역 승강장이 출근하는 시민들로 붐비고 있다. 다음 달 1일 첫차부터 출·퇴근시간대 혼잡도가 높은 서울 지하철 4·7호선 열차 운행이 각 2회씩 증편될 예정이다.증편 지하철은 4호선의 경우 출근 시간대에, 7호선은 퇴근 시간대에 각각 2회 운행된다. 2024.4.30/뉴스1
		]"
2024-04-28 20:14:41,지하철 혼잡 노선 대거 증편‥'지옥철' 사라질까?,https://n.news.naver.com/mnews/article/214/0001345287?sid=101,"[














[뉴스데스크]◀ 앵커 ▶이른바 '지옥철'로 불리는 김포 골드라인을 비롯해, 출퇴근 시간마다 극심한 혼잡에 시달리는 지하철 노선이 많은데요. 정부가 이런 혼잡 노선들에 국비를 투입해, 전동차를 증편하기로 했습니다.조의명 기자가 보도합니다.◀ 리포트 ▶출퇴근 시간마다 정원의 최대 세 배 가까운 승객들이 두 량짜리 전동차에 끼어 타면서 호흡곤란으로 쓰러지는 등 사고가 속출했던 김포 골드라인.정부는 버스 같은 대체 교통수단을 늘리는 등 대책 마련에 나섰지만, 큰 효과는 없었습니다.[박상우/국토부장관 (지난 1월)]""신규 열차 추가 편성 등 현장에서 바로 적용할 수 있는 모든 수단을 총 동원하여 당장의 출퇴근 불편을 덜어드릴 수 있도록...""김포시는 오는 6월부터 전동차 6대를 추가로 투입한다고 밝혔습니다.당초 12월 예정이었던 투입 시기를 반년가량 앞당긴 것으로, 출퇴근 시간 기준 현재 3분가량인 배차 시간을 2분 30초 대로 줄여 혼잡도를 낮춘다는 계획입니다.여기에 정부가 향후 3년 동안 총 150억여 원의 국비를 지원해 2026년 말까지 전동차 5대를 추가 증편하기로 했습니다.이렇게 총 11대의 전동차가 늘어나면 수송 가능 인원도 최대 40%가량 늘어나게 되는데, 이렇게 되면 현재 최고 199%, 심각 수준에 달하는 혼잡도를 150%, 보통 수준으로 낮출 수 있다는 겁니다.정부는 김포골드라인뿐 아니라 서울 도시철도에도 증편 예산을 추가 지원하기로 했습니다. 대상 노선은 혼잡도가 높은 서울지하철 4, 7, 9호선으로 국비와 시비를 합쳐 총 1천억 원을 들여 추가 전동차 8대를 도입한다는 계획입니다. 특히 9호선의 경우 현재 184%에 달하는 최고 혼잡도를 150%대로 낮출 수 있을 걸로 보입니다.MBC뉴스 조의명입니다.영상편집 : 고무근MBC 뉴스는 24시간 여러분의 제보를 기다립니다. ▷ 전화 02-784-4000▷ 이메일 mbcjebo@mbc.co.kr▷ 카카오톡 @mbc제보
]"
2024-03-20 11:20:03,"서울시, 지하철 혼잡도 개선 위한 전동차 증차 차질 없이 진행",https://n.news.naver.com/mnews/article/018/0005696321?sid=100,"[
지하철 4·7·9호선 증차…국비 확보 후 중앙투자심사 이행 완료8편성 추가 투입 완료 시 혼잡도 150% 수준으로 감소 예상역사 혼잡도 개선도…""안전·쾌적한 지하철 이용 환경 조성""[이데일리 함지현 기자] 서울시와 서울교통공사는 지하철 이용 시민의 안전을 확보하고 편의를 높이기 위해 추진 중인 4·7·9호선 전동차 증차 사업이 중앙투자심사 이행을 완료하는 등 차질 없이 진행되고 있다고 20일 밝혔다.



서울시청 전경. (사진=이데일리DB)시와 공사는 열차 혼잡도가 150%를 초과하는 노선인 4·7·9호선에 2024년부터 2027년까지 4년간 총 1025억원을 투입해 전동차 8편성을 추가 증차할 계획이다. 이를 위해 지난해 12월 4·7·9호선 전동차 증차 사업비 1025억원의 25%인 256억원의 국비를 확보했다.총사업비가 300억원을 초과하는 4호선과 9호선 전동차 증차 사업의 경우 중앙투자심사 대상이다. 이에 지난 19일 2024년 제1차 중앙투자심사를 이행, 사업 추진의 필요성과 타당성을 인정받았다.전동차 증차로 2027년까지 전동차 8편성 추가 투입이 완료되면 열차 혼잡도가 150% 수준으로 관리되어 시민들이 안심하고 지하철을 이용할 수 있을 것으로 전망된다.2023년 지하철 열차 혼잡도는 4호선 166.2%, 7호선 152.7%, 9호선 199.0%였으며, 전동차 증차가 완료되는 2027년 혼잡도는 4호선 148%, 7호선 147%, 9호선 159%로 감소될 것으로 예상된다.시와 공사는 전동차 증차 추진과 함께 예비열차를 활용한 출퇴근시간대 증회 운행을 실시해 열차 혼잡도 개선을 위해 지속 노력하고 있다. 열차뿐만 아니라 역사 혼잡도 개선을 위해 혼잡역사별로 혼잡도 개선 추진계획을 수립·추진할 계획이다.출근시간(오전 7시~9시)과 퇴근시간(오후 6시~8시)에 높은 혼잡도를 보임에 따라, 지난해 4월부터 예비열차를 활용해 출퇴근시간대 증회 운행을 실시하고 있다. 서울 지하철 중 혼잡도가 가장 높은 9호선은 당초 ’24년 5월로 예정됐던 신규 전동차 8편성 투입 계획을 앞당겨 이달 1일 전동차 8편성 투입을 완료하고 운행을 개시했다.또한, 역사 혼잡도 관리를 위해 역사 구조개선 및 동선분리 추진, 안전관리 인력 배치 등을 추진해 왔다. 환승역 등 주요 혼잡역사별 혼잡도 개선 추진계획 수립·추진 및 안전관리 인력 확대 운영 등 역사 혼잡도 개선을 위한 대책을 적극 추진해 나갈 계획이다.윤종장 서울시 도시교통실장은 “주요 혼잡노선의 혼잡도를 낮추기 위한 전동차 증차를 차질 없이 추진해 나가고 있다”며 “열차뿐만 아니라 혼잡역사의 혼잡도를 개선하여 시민들이 안전하고 쾌적하게 지하철을 이용할 수 있도록 적극 노력해 나가겠다”고 말했다.
]"
2024-03-28 08:48:17,서울버스 파업에 혼잡한 지하철역 승강장,https://n.news.naver.com/mnews/article/001/0014593837?sid=102,"[




    (서울=연합뉴스) 김성민 기자 = 서울 시내버스 총파업이 시작된 28일 오전 중구 서울역 지하철 승강장이 시민들로 붐비고 있다. 2024.3.28    ksm7976@yna.co.kr
]"
2024-04-05 03:03:37,[단독]“서울 지하철 파업해도 퇴근시간 운행률 80% 유지할 것”,https://n.news.naver.com/mnews/article/020/0003557415?sid=102,"[
필수유지업무 노사협정 변경 추진5~8호선 운행률 맞춰 퇴근대란 예방노조는 반대… 노동위에 결정 신청서울 지하철 파업 시 출퇴근 시간대에도 열차 운행률을 80% 이상 유지하도록 하는 방안이 추진된다.  서울교통공사는 이 같은 내용의 ‘승무분야 필수유지업무 수준 일원화’를 추진한다고 4일 밝혔다. 지난해까지 2년 연속 공사 노동조합에서 파업에 돌입함에 따라 발생한 서울 지하철 곳곳의 혼잡과 승객 불편을 완화하기 위해 마련됐다.  이번 계획은 공사가 체결한 필수 유지 업무 협정에 따라 파업 시에도 서울 지하철 1∼8호선이 평일 낮 기준 79.8% 이상의 운행률을 유지하도록 하는 것이 핵심이다. 공사는 2008년부터 시행된 ‘필수 공익 사업장’ 중 하나로 노조가 파업하더라도 업무가 중단되지 않도록 해야 한다. 현재 평일 기준 1∼4호선은 65.7%, 5∼8호선은 79.8%로, 노선별로 파업 시 의무 운행률이 달라 파업 때마다 ‘퇴근길 대란’이 발생해 혼란이 빚어졌다.  출근 시간대에는 노사 협정에 따라 운행률을 평시와 같이 유지하지만, 퇴근 시간대는 노선별 운행률이 다른 탓에 지난해 11월 9일 공사 노조가 파업에 돌입한 첫날 오후 6시 기준 운행률은 75.4%에 그쳤다. 이에 공사 측은 상대적으로 운행률이 높은 5∼8호선의 79.8%를 기준으로 필수업무 유지 수준을 일원화하기로 했다. 공사 관계자는 “2017년 서울메트로(1∼4호선 운영)와 서울도시철도공사(5∼8호선)가 통합했음에도 불구하고 필수 유지 업무 수준은 관행적으로 기존 유지율을 따라왔다”며 “현재 의무 운행률이 2007, 2008년 도심 수송 수요와 혼잡도를 기준으로 산정된 만큼 현재 기준에 맞게 운행률을 높이려 하는 것”이라고 설명했다. 공사는 이 같은 내용에 대해 지난해부터 노조와 세 차례에 걸쳐 노사 회의를 개최했지만 의견 일치에 이르지 못했다. 노조 측은 파업 시 쟁의 효과 확보를 위해 공사의 제시안을 반대하는 것으로 알려졌다. 공사 관계자는 “지난달 29일 서울지방노동위원회에 필수 유지 업무 결정을 신청했다”며 “결과는 이르면 6월 중 나올 것으로 보고 있다”고 말했다.  업무에 제대로 임하지 않은 직원에 대한 징계도 강화한다. 근무 스케줄에 따라 일하지 않고 파업에 참여하면 임금 삭감 원칙을 예외 없이 적용할 방침이다.
]"
2024-04-04 16:15:01,[단독]서울 지하철 파업해도 출퇴근시간 운행률 80% 이상 유지 방안 추진,https://n.news.naver.com/mnews/article/020/0003557292?sid=102,"[




서울 지하철 파업 시 출퇴근 시간대에도 열차 운행률을 80% 이상 유지하도록 하는 방안이 추진된다. 서울교통공사는 이 같은 내용의 ‘승무분야 필수유지업무 수준 일원화’를 추진한다고 4일 밝혔다. 이번 계획은 지난해까지 2년 연속 공사 노동조합에서 파업에 돌입함에 따라 발생한 서울 지하철 곳곳의 혼잡과 승객 불편을 완화하기 위해 마련됐다. 이번 계획은 공사가 체결한 필수 유지 업무 협정에 따라 파업 시에도 서울 지하철 1~8호선이 평일 낮 기준 79.8% 이상의 운행률을 유지하도록 하는 것이 핵심이다. 공사는 2008년부터 시행된 ‘필수 공익 사업장’ 중 하나로 노조가 파업하더라도 업무가 중단되지 않도록 해야 한다. 현재 평일 기준 1~4호선은 65.7%, 5~8호선은 79.8%로 노선별로 파업 시 의무 운행률이 달라 파업 때마다 ‘퇴근길 대란’이 발생해 혼란이 빚어졌다. 출근 시간대에는 노사 협정에 따라 운행률을 평시와 같이 유지하지만, 퇴근 시간대는 노선별 운행률이 다른 탓에 지난해 11월 9일 공사 노조가 파업에 돌입한 첫날 오후 6시 기준 운행률은 75.4%에 그쳤다.이에 공사 측은 상대적으로 운행률이 높은 5~8호선의 79.8%를 기준으로 필수 업무 유지 수준을 일원하하기로 했다. 공사 관계자는 “2017년 서울메트로(1~4호선 운영)와 서울도시철도공사(5~8호선)가 통합했음에도 불구하고 필수 업무 유지 수준은 관행적으로 기존 유지율을 따라왔다”며 “현재 의무 운행률이 2007, 2008년 도심 수송 수요와 혼잡도를 기준으로 산정된 만큼 현재 기준에 맞게 운행률을 높이려 하는 것”이라고 설명했다.공사는 이같은 내용에 대해 지난해부터 노조와 세 차례에 걸쳐 노사 회의를 개최했지만 의견 일치에 이르지 못했다. 노조 측은 파업 시 쟁의 효과 확보를 위해 공사의 제시안을 반대하고 있는 것으로 알려졌다. 공사 관계자는 “지난달 29일 서울지방노동위원회에 필수유지 업무 결정을 신청했다”며 “결과는 이르면 6월 중 나올 것으로 보고 있다”고 말했다. 노조 활동을 이유로 업무에 제대로 임하지 않은 직원에 대한 징계도 강화한다. 근무 스케줄에 따라 일하지 않고 파업에 참여하면 임금 삭감 원칙을 앞으로도 예외 없이 적용할 방침이다.
]"
2024-03-28 07:36:41,"출근길 '대혼란'…서울시, 지하철 증편·연장운행 '비상대책'",https://n.news.naver.com/mnews/article/448/0000453135?sid=102,"[














[앵커]서울버스 파업으로 당장 출근길 시민 불편이 예상됩니다. 서울시는 지하철 증편과 연장 운행 등 대책을 마련했다는데, 지금 상황이 어떤지, 현장 취재기자 연결해서 자세히 알아보겠습니다.고승연 기자 (네 서울역에 나와있습니다.) 출근길 혼잡이 시작됐습니까? [리포트]이곳 서울역은 버스 파업 소식을 듣고 출근길을 서두른 시민들로 북적입니다.평소 타던 버스가 오지 않자 시민들은 지하철과 택시 승강장으로 몰려들었습니다.장기자 / 서울 동대문구""오늘 제가 일찍 출근을 했는데 이렇게 버스 파업으로 너무나 지하철이 혼잡합니다.""서울시는 오늘 새벽 4시 첫차부터 비상수송대책을 시행했습니다.지하철은 출퇴근 시간대를 1시간씩 연장하고, 심야 운행시간도 1시간 연장해 내일 새벽 2시까지 운행될 예정입니다.출근 시간인 아침 7시부터 10시까지, 그리고 퇴근 시간인 저녁 6시부터 9시까지 지하철 혼잡이 예상돼 열차가 추가 투입됩니다.서울시는 25개 자치구에 무료 셔틀버스 총 480대를 투입해 지하철역과의 연계도 도모했습니다.무료 셔틀버스는 총 119개 노선에 투입돼 오늘 하루 총 4959회 운행될 것으로 보입니다.보광운수와 정평운수, 원버스 등 12개 노선은 파업에 참여하지 않고 정상 운행합니다.오늘 오전 내내 서울 지역에 비까지 예보돼 있어 출근길 극심한 혼잡이 예상됩니다.버스와 지하철 운행 등 실시간 교통 상황은 다산콜센터와 교통정보센터 등을 통해 확인할 수 있습니다.서울역에서 TV조선 고승연입니다.
		]"
